position_x_0,position_y_0,position_z_0,position_x_1,position_y_1,position_z_1,position_x,position_y,position_z,position_x_end,position_y_end,position_z_end
8.219421,1.4706573,0.642017,11.962022,1.3256981,0.45646918,8.668533,1.4532622,0.6197513,2.3605049,1.6975862,0.9324859
8.342549,1.5221212,1.826462,12.082476,1.6954455,2.0395699,8.791341,1.5429201,1.852035,2.4878209,1.2507879,1.492849
7.850861,1.1595064,1.03302,11.59703,1.1528153,0.86368275,8.300402,1.1587034,1.0126995,1.986359,1.1699811,1.2981118
7.4949965,1.7501038,2.056426,11.244974,1.7569697,2.045351,7.944994,1.7509278,2.055097,1.6245322,1.7393557,2.0737636
7.182553,1.6726681,1.7060266,10.931311,1.7025421,1.7978102,7.632404,1.676253,1.7170407,1.313998,1.6259013,1.5623425
7.8738008,1.8485337,1.9245818,11.6212845,1.9110721,1.8022937,8.323499,1.8560383,1.9099072,2.0072398,1.7506322,2.1160197
8.113,1.4516788,1.0270042,11.834047,1.1654162,0.6604465,8.5595255,1.4173273,0.98301727,2.2878256,1.8998133,1.600838
7.644812,1.6262473,0.8851127,11.37422,1.5363641,1.2671319,8.092341,1.6154613,0.930955,1.8065486,1.7669566,0.28707445
7.0468516,1.349983,0.9952835,10.779821,1.6617026,0.8213205,7.4948077,1.3873894,0.9744079,1.2030107,0.8619963,1.2676167
6.9580407,1.3705539,2.2419603,10.683643,1.4140699,2.666805,7.4051127,1.3757757,2.2929416,1.1257342,1.302431,1.5768801
7.7814093,1.5799303,1.4771507,11.525614,1.7071499,1.6422211,8.230714,1.5951967,1.4969591,1.9199822,1.3807725,1.2187384
7.755885,1.8726205,2.05809,11.498743,2.090841,2.1348784,8.205029,1.8988069,2.0673046,1.8965663,1.5310036,1.9378802
7.7653823,1.5216929,1.2810519,11.513803,1.5413812,1.1740117,8.215193,1.5240555,1.2682071,1.8973552,1.4908712,1.4486195
8.229881,1.3717135,2.1374106,11.977574,1.2489387,2.0902946,8.679605,1.3569806,2.1317565,2.3629916,1.5639133,2.2111688
7.974615,1.5077059,1.9416304,11.718671,1.4564664,1.7368944,8.423902,1.5015572,1.917062,2.1134195,1.5879197,2.2621377
8.107528,1.7189615,2.0460494,11.857336,1.7257264,2.0833323,8.557505,1.7197733,2.0505233,2.2373276,1.7083712,1.9876842
7.5264683,1.4477538,1.3218764,11.268203,1.2364515,1.1904513,7.9754767,1.4223975,1.3061054,1.6689075,1.7785403,1.5276183
7.975297,1.4359109,0.6907797,11.724378,1.4459003,0.7731945,8.425187,1.4371096,0.70066947,2.1062357,1.4202727,0.56176203
8.123278,1.6814399,1.7269534,11.856139,1.8912814,2.0171447,8.571221,1.7066208,1.7617763,2.2796075,1.3529401,1.2726687
6.8245764,1.2059078,0.6585823,10.561618,0.9051332,0.5776152,7.273021,1.1698148,0.6488663,0.9743623,1.6767604,0.7853337
7.735875,1.7707247,0.653793,11.485874,1.7717175,0.65085316,8.185875,1.7708437,0.6534402,1.8653772,1.7691702,0.6583952
6.97598,1.425003,0.63450813,10.725932,1.4400468,0.62312144,7.4259744,1.4268084,0.6331417,1.1055543,1.4014527,0.6523336
7.114139,1.4301856,2.2892582,10.856702,1.4668734,2.056062,7.5632467,1.4345882,2.2612746,1.2552823,1.372752,2.654319
8.300929,1.9164563,1.2930332,12.046884,1.986802,1.4523448,8.750443,1.9248978,1.3121506,2.436763,1.8063326,1.0436364
8.044504,1.7159646,0.99099636,11.790915,1.7560296,0.8319374,8.494073,1.7207724,0.9719093,2.1796224,1.6532443,1.2399979
7.1168604,1.8184589,1.9381136,10.845127,1.8114539,1.5350289,7.5642524,1.8176183,1.8897434,1.280383,1.829425,2.569129
6.7784166,1.4971029,2.1606448,10.5108385,1.8336403,2.0254884,7.2263074,1.5374873,2.144426,0.93543416,0.97026455,2.3722277
8.282518,1.4935288,1.9222642,12.012211,1.7075204,2.2479966,8.730082,1.5192078,1.9613521,2.4438093,1.1585324,1.412341
7.7641287,2.0518787,1.9007102,11.501423,2.1782174,1.619332,8.2126045,2.0670393,1.8669448,1.91352,1.8540994,2.3411987
7.8905005,1.8680431,2.2825625,11.6352215,2.0209439,2.409799,8.339867,1.8863912,2.2978308,2.0282652,1.628682,2.0833778
6.850196,1.5387442,1.975524,10.599971,1.5751774,1.9946177,7.300169,1.5431162,1.9778152,0.98004913,1.4817092,1.9456333
7.766587,2.0113666,0.82068706,11.498307,2.255166,1.0987663,8.214394,2.0406225,0.85405654,1.9247038,1.6297064,0.38536316
6.8131723,1.5294188,1.4600508,10.561896,1.5748546,1.5466707,7.2630196,1.5348711,1.4704453,0.94466984,1.4582905,1.3244505
7.847611,1.2169316,1.5089482,11.588421,1.0150111,1.6764752,8.296508,1.1927011,1.5290514,1.9914967,1.5330315,1.2466904
8.344009,1.8151469,1.9092941,12.058735,1.8911986,2.4167671,8.789776,1.8242731,1.9701909,2.52873,1.6960903,1.1148621
7.808801,1.8744862,0.90018,11.558519,1.9158477,0.9201968,8.258767,1.8794496,0.902582,1.9387419,1.8097363,0.8688444
7.4796214,1.6773818,1.6243794,11.211481,1.9584099,1.8625883,7.9274445,1.7111051,1.6529645,1.6375189,1.2374415,1.2514712
8.041177,1.4727215,0.99399394,11.790708,1.4251087,0.95861965,8.491121,1.4670079,0.9897491,2.1714115,1.5472575,1.0493712
7.1230645,1.4729434,2.225291,10.839445,1.482653,1.7243699,7.5690303,1.4741086,2.1651804,1.305195,1.4577434,3.0094664
7.569877,1.4905064,1.7837566,11.306078,1.455726,1.4642369,8.018222,1.4863328,1.7454143,1.7209793,1.5449538,2.2839541
7.537694,1.3252968,1.6006293,11.256622,1.3130907,2.082213,7.9839654,1.323832,1.6584194,1.7158355,1.3444049,0.8467262
6.895347,1.8967322,1.1493673,10.638732,2.0435805,0.9820266,7.3445535,1.914354,1.1292864,1.0352024,1.6668462,1.4113337
8.036749,1.3148124,2.1709769,11.786703,1.3110824,2.189265,8.486744,1.3143649,2.1731713,2.166322,1.3206519,2.142347
6.9436994,1.6214023,1.6585689,10.690268,1.6092546,1.818514,7.3932877,1.6199446,1.6777623,1.0785724,1.6404191,1.40818
7.9633694,1.2896963,1.400058,11.674476,1.127295,1.9136859,8.408702,1.2702082,1.4616934,2.1537557,1.5439303,0.5959907
7.989856,1.5722715,2.1596582,11.726468,1.3862334,1.9035015,8.43825,1.5499469,2.1289194,2.1403131,1.8635077,2.5606627
8.039888,1.540708,1.8216616,11.776266,1.6357541,2.126526,8.488254,1.5521135,1.8582454,2.1907122,1.3919163,1.3444062
7.002715,1.8278203,1.3584058,10.741413,1.8160251,1.0677189,7.451359,1.8264048,1.3235234,1.1499082,1.8462853,1.8134665
7.10144,1.4518871,1.2900454,10.825151,1.663652,0.90065145,7.5482855,1.4772989,1.2433182,1.2720935,1.1203762,1.8996288
8.252876,1.594896,1.7665213,11.9787655,1.7685465,1.3791031,8.699983,1.6157341,1.7200311,2.4201205,1.323052,2.3730118
6.96341,1.3802844,1.8128574,10.682801,1.3158627,1.3390678,7.4097366,1.3725537,1.7560025,1.1408263,1.4811344,2.5545592
7.7386985,1.4567387,0.6963583,11.488607,1.449897,0.7215601,8.188687,1.4559177,0.6993825,1.868341,1.4674492,0.6569057
7.386059,1.4047407,2.014702,11.120401,1.3479009,2.352277,7.83418,1.3979199,2.055211,1.5400702,1.4937214,1.4862401
7.336163,1.3985345,1.314167,11.071918,1.1310207,1.1268871,7.7844534,1.3664329,1.2916934,1.4879637,1.8173187,1.6073477
7.2839627,1.7266964,1.7563837,11.033504,1.6925317,1.8041117,7.733907,1.7225966,1.7621111,1.4141817,1.7801802,1.681667
7.3820086,1.74386,0.67453706,11.125316,1.9634558,0.63059056,7.8312054,1.7702115,0.6692635,1.5219862,1.4000901,0.7433339
7.100434,1.5563033,2.2540386,10.841336,1.6926814,2.476634,7.549342,1.5726687,2.28075,1.2441753,1.3428078,1.9055731
7.729717,1.7597919,2.3793848,11.477521,1.6841869,2.4830763,8.179454,1.7507192,2.3918278,1.8626554,1.8781488,2.2170594
7.8964295,1.183041,1.5499325,11.63648,1.4361179,1.4475998,8.345236,1.2134103,1.5376526,2.0415049,0.78685755,1.710131
8.341425,1.4718188,1.1042337,12.071935,1.5914009,1.4668583,8.789085,1.4861687,1.1477487,2.5014358,1.2846172,0.5365572
7.008868,1.6853768,2.2286546,10.747156,1.6710446,1.9328504,7.457463,1.6836569,2.193158,1.1567037,1.7078133,2.691726
8.1309185,1.5356354,1.5721248,11.880136,1.494411,1.6366875,8.580825,1.5306885,1.5798724,2.2616432,1.600171,1.471054
7.0962043,1.9111195,1.4126384,10.826932,2.0565028,1.7634001,7.543892,1.9285655,1.4547298,1.2558744,1.6835269,0.86353284
6.9669666,1.5512652,2.3125756,10.712399,1.7135744,2.4014442,7.4164186,1.5707424,2.3232398,1.1036181,1.2971756,2.1734545
6.839117,1.6720854,1.2276952,10.588704,1.620726,1.2490723,7.2890673,1.6659223,1.2302605,0.96926296,1.752487,1.1942301
8.303911,1.4551702,0.77900463,12.037244,1.3375821,1.1120251,8.751911,1.4410596,0.8189671,2.459504,1.6392503,0.257672
7.5561614,1.4111208,0.78053,11.298057,1.2261075,0.9432919,8.005189,1.3889192,0.8000614,1.6983494,1.7007531,0.5257317
7.222093,1.2388065,1.6531996,10.954983,1.1177344,1.316488,7.67004,1.2242779,1.6127942,1.3783786,1.4283408,2.1803102
7.711619,1.8438942,1.8411455,11.458139,1.8694383,2.0006258,8.1612015,1.8469595,1.8602831,1.8465664,1.8039058,1.5914842
6.8122163,1.7472591,1.9101844,10.537322,1.947538,2.2922547,7.259229,1.7712926,1.9560329,0.980688,1.433729,1.3120658
8.127975,1.6843187,1.0817882,11.872745,1.6837789,1.2798038,8.577348,1.6842539,1.10555,2.265666,1.6851637,0.77180123
7.687969,1.924029,2.1114366,11.417197,2.015813,2.4947546,8.135477,1.9350431,2.1574347,1.8499869,1.7803438,1.511365
8.17691,1.4561216,1.9519867,11.919786,1.5928468,1.7657324,8.626056,1.4725286,1.9296362,2.3175642,1.2420827,2.2435615
7.8479486,1.5551227,2.1861513,11.592257,1.5953071,2.388734,8.297265,1.5599449,2.2104611,1.9863584,1.4922154,1.8690144
7.268204,1.3608367,2.0160944,10.998322,1.6652422,1.7793249,7.7158184,1.3973653,1.9876821,1.4288296,0.8843002,2.3867493
6.821323,1.5882446,1.4097782,10.571184,1.5977551,1.3789101,7.2713065,1.5893857,1.406074,0.95104086,1.5733562,1.4581014
6.9548383,1.1906823,2.4086785,10.696618,1.2311283,2.1638415,7.403852,1.1955358,2.379298,1.097206,1.1273654,2.7919626
6.887774,1.9209509,1.5554994,10.635036,2.0320766,1.4651009,7.3374453,1.9342859,1.5446516,1.0215588,1.7469871,1.6970152
6.8925686,1.7327927,1.9583024,10.634906,1.6969352,2.1952143,7.341649,1.7284898,1.9867318,1.0340645,1.7889264,1.5874245
8.304782,1.6587261,2.2503793,12.0504265,1.5714918,2.092154,8.754259,1.648258,2.2313924,2.4410994,1.7952883,2.498076
7.9579387,1.8192166,0.65659004,11.707541,1.7845987,0.6143981,8.407891,1.8150624,0.65152705,2.0880606,1.8734097,0.7226401
7.1601796,1.2655097,2.0787637,10.890204,1.3165611,2.461923,7.607783,1.2716359,2.1247427,1.3209509,1.1855905,1.4789406
8.122384,1.9493316,1.7960243,11.836132,2.4002743,2.0552976,8.568033,2.0034447,1.8271371,2.3086343,1.2433958,1.3901408
7.70394,2.0527668,1.7485356,11.428576,2.2503698,2.1365242,8.150896,2.076479,1.7950943,1.8731452,1.7434257,1.1411524
7.9282985,1.7151927,2.2586594,11.660027,1.9986793,2.4960208,8.376106,1.7492111,2.2871428,2.0864024,1.2714038,1.8870782
8.075225,1.951978,0.6700107,11.815307,2.0972965,0.43941244,8.524035,1.9694161,0.6423389,2.220253,1.7244867,1.0310045
8.089819,1.8055159,1.9206017,11.83389,1.8805207,2.117605,8.539107,1.8145164,1.9442421,2.2286017,1.6880982,1.6121997
8.109879,1.5394083,0.9030785,11.84851,1.559943,1.1941338,8.558515,1.5418725,0.93800515,2.2571757,1.5072622,0.44744122
7.245939,1.684121,1.8624511,10.980723,1.6954211,2.1997325,7.6941133,1.685477,1.9029249,1.3992587,1.666431,1.3344482
7.611885,1.287422,2.2419002,11.327853,1.1831063,1.7487507,8.057801,1.2749041,2.1827223,1.7946601,1.4507247,3.0139093
7.884762,1.7814374,1.6224518,11.633589,1.7672913,1.5297462,8.33462,1.7797399,1.6113272,2.0160975,1.8035824,1.7675794
7.691498,1.666284,1.4655495,11.440074,1.6380761,1.5649312,8.141327,1.662899,1.4774753,1.8232256,1.7104425,1.3099706
7.1044154,1.570036,0.9319237,10.828286,1.8279567,1.2907583,7.55128,1.6009866,0.9749839,1.2748196,1.1662701,0.37018022
6.8460875,1.348166,2.1540902,10.593134,1.3887073,2.0109103,7.295733,1.3530309,2.1369085,0.9802115,1.2846998,2.3782337
7.977951,1.2055076,1.5595161,11.700941,0.9154444,1.2164254,8.42471,1.1707001,1.5183452,2.149735,1.6595919,2.0966132
8.066776,1.7156041,1.2422881,11.808349,1.8839048,1.0556976,8.515765,1.7358001,1.2198973,2.2094707,1.4521348,1.5343895
6.973722,1.520847,1.0843648,10.721301,1.4575778,1.2033107,7.4234314,1.5132546,1.0986383,1.107012,1.6198926,0.8981587
7.2135262,1.473027,0.59853804,10.947233,1.7148452,0.8504377,7.661571,1.5020452,0.628766,1.3685317,1.0944686,0.20419753
7.908554,1.3900814,1.0386041,11.617445,1.7445076,0.61314785,8.3536215,1.4326125,0.98754936,2.1024098,0.8352391,1.7046417
7.860561,1.5484558,2.214834,11.61056,1.5485737,2.2139006,8.310561,1.54847,2.214722,1.9900609,1.5482714,2.2162952
7.8798366,1.7193258,1.1839107,11.629834,1.7222077,1.1864818,8.329836,1.7196716,1.1842192,2.0093396,1.7148143,1.1798856
8.194183,1.5495975,2.0314305,11.927303,1.7395967,1.7310722,8.642158,1.5723974,1.9953876,2.3501081,1.2521601,2.5016315
8.126513,1.8025537,1.3998237,11.869755,2.0235791,1.3575639,8.575702,1.8290768,1.3947525,2.2665915,1.4565458,1.4659799
7.683943,1.3908288,1.4928261,11.40687,1.7689976,1.2493105,8.130694,1.4362091,1.4636042,1.855824,0.79881823,1.8740417
7.715618,1.2561679,1.0447257,11.450218,1.507435,0.8164135,8.16377,1.28632,1.0173281,1.869226,0.8628179,1.4021406
6.788641,1.1851834,0.73963404,10.534063,1.3345344,0.6300697,7.2380915,1.2031056,0.7264863,0.9253068,0.95137936,0.9111534
8.225959,1.4228419,1.1693586,11.963672,1.4130902,1.4725151,8.674484,1.4216717,1.2057374,2.3746927,1.4381081,0.69477725
7.1286693,1.1972435,1.3426672,10.869563,0.9830483,1.1932074,7.5775766,1.17154,1.3247321,1.2724258,1.5325588,1.5766417
6.8364406,1.4500165,0.8966363,10.556074,1.8143735,0.5899233,7.282797,1.4937394,0.85983074,1.013479,0.87962794,1.3767853
7.4684544,1.7115669,1.786003,11.211551,1.7224295,2.0131874,7.917626,1.7128705,1.8132651,1.6087618,1.6945618,1.4303535
7.148324,1.1314607,2.2873642,10.864577,1.5520524,2.5613391,7.5942745,1.1819316,2.3202412,1.330653,0.47303832,1.8584658
7.8934083,1.2063999,1.1783205,11.639006,1.0717176,1.0564047,8.34288,1.190238,1.1636906,2.029801,1.4172406,1.3691758
7.792855,1.3085506,1.3136371,11.506976,1.5525424,0.8572672,8.238549,1.3378296,1.2588727,1.9785222,0.92658955,2.028069
8.233655,1.3928051,1.8076528,11.955896,1.8085955,1.9934847,8.680324,1.4426999,1.8299526,2.4066093,0.7418989,1.5167391
7.836677,2.0488005,1.3669119,11.578522,2.284232,1.4421915,8.285698,2.077052,1.3759454,1.978943,1.6802405,1.2490642
8.199244,1.1862279,0.8705824,11.935416,1.3422319,1.151963,8.647584,1.2049484,0.9043481,2.3503895,0.942009,0.4300906
8.211374,1.6078693,0.8617911,11.95757,1.5806217,0.69513035,8.660918,1.6045996,0.8417918,2.34683,1.6505244,1.122693
8.1859255,1.2458404,1.8901961,11.93503,1.2651719,1.81057,8.6358185,1.2481601,1.880641,2.3168273,1.2155776,2.014848
7.7577605,1.3259555,0.73838514,11.502809,1.3993983,0.5602878,8.207167,1.3347687,0.7170135,1.8950121,1.2109832,1.0171907
6.899696,1.5393735,1.9089177,10.642125,1.4025507,2.103858,7.3487873,1.5229547,1.9323106,1.0410473,1.7535648,1.6037452
7.7011595,1.3477622,1.2595764,11.430605,1.1824851,0.9040244,8.148693,1.327929,1.2169101,1.8628362,1.6064981,1.8161812
8.105703,1.3458141,2.183484,11.849718,1.1793352,2.0525842,8.554985,1.3258365,2.167776,2.2445722,1.6064312,2.3884034
7.0223837,1.6813425,1.1739061,10.747272,1.7867755,1.5941358,7.46937,1.6939944,1.2243336,1.1911954,1.5162904,0.51605064
8.03094,1.2822249,1.0214796,11.776034,1.259633,0.8310668,8.480351,1.2795138,0.99863005,2.1681194,1.3175919,1.3195645
7.4188056,1.4732863,1.0066744,11.145791,1.2986202,1.3829331,7.866044,1.4523263,1.0518255,1.584334,1.74672,0.41765413
8.250974,1.961022,2.0085142,11.998407,2.042313,1.8961314,8.700665,1.970777,1.9950283,2.3844903,1.8337638,2.1844456
7.7478237,1.5197306,1.4373553,11.495545,1.4531562,1.3248658,8.197551,1.5117416,1.4238565,1.8808912,1.6239502,1.6134537
7.2763205,1.3545227,2.176753,11.014466,1.2299718,2.4474077,7.7248983,1.3395766,2.2092316,1.4243782,1.5495031,1.753052
6.910877,1.5771276,0.96971637,10.658113,1.641316,1.0985827,7.3605456,1.5848303,0.9851803,1.0447052,1.4766428,0.7679804
7.787946,1.3215142,1.1949044,11.537018,1.3639629,1.2667351,8.237835,1.3266081,1.2035241,1.9188993,1.2550623,1.0824559
7.7382164,1.5535781,1.4200106,11.487947,1.5358777,1.4612362,8.188184,1.5514541,1.4249576,1.8681363,1.5812874,1.355473
7.5461793,1.8227869,1.8353496,11.295259,1.7808961,1.9070766,7.9960685,1.81776,1.8439568,1.6771194,1.8883655,1.7230633
7.6390986,1.4463053,1.7013588,11.349106,1.685288,2.1925178,8.0843,1.4749832,1.7602979,1.8312069,1.072186,0.932466
6.8363338,1.1764716,0.9491286,10.5641775,1.1457691,0.5432529,7.283675,1.1727873,0.9004235,1.000518,1.2245355,1.5845135
7.411541,1.5105723,1.6961718,11.160658,1.4757919,1.6225808,7.861435,1.5063987,1.6873409,1.5424242,1.5650198,1.811376
7.434719,1.8598702,0.6673102,11.163702,2.0410235,0.31464708,7.882197,1.8816086,0.6249906,1.5971208,1.576281,1.2193925
7.335403,1.2202138,0.89528006,11.057668,1.5266821,0.5586483,7.782075,1.25699,0.85488427,1.5083215,0.7404479,1.4222659
7.645379,1.9537579,2.09873,11.358986,2.4668565,2.0073335,8.091012,2.0153298,2.0877626,1.8318514,1.1505191,2.2418084
7.707346,1.5772278,2.254184,11.451481,1.49673,2.0606067,8.156642,1.5675681,2.2309546,1.8460271,1.7032443,2.5572228
7.264599,1.8336049,2.2518237,11.013977,1.8037124,2.1904128,7.7145243,1.8300178,2.2444544,1.3950725,1.8804007,2.3479607
7.85973,1.1450987,1.4806674,11.591649,1.3364103,1.1665376,8.30756,1.168056,1.4429718,2.0175343,0.84560674,1.972427
7.3874273,1.4851574,2.4145308,11.125079,1.6539243,2.1615913,7.8359456,1.5054094,2.3841782,1.5362583,1.2209582,2.810499
8.01579,1.308746,1.8140047,11.747692,1.4222543,1.4639697,8.463618,1.3223671,1.7720004,2.173622,1.1310525,2.3619728
7.1219015,1.1679643,2.1490135,10.866235,1.1699761,2.3550866,7.5712214,1.1682057,2.1737423,1.2602729,1.1648148,1.8264133
7.8687196,1.5589751,2.1166546,11.618228,1.5597456,2.0559213,8.318661,1.5590676,2.1093667,1.9989898,1.5577691,2.2117307
8.261469,1.6039034,0.96792096,12.009449,1.499635,0.9025606,8.711226,1.5913912,0.96007776,2.3941307,1.7671323,1.0702405
7.800438,1.2149352,2.335099,11.550234,1.2519544,2.3478827,8.250414,1.2193774,2.336633,1.9302582,1.1569827,2.3150866
6.812532,1.1704952,0.69377357,10.562292,1.1746013,0.7359842,7.262503,1.1709878,0.69883883,0.94240737,1.164067,0.6276942
7.809575,1.4015251,0.8338917,11.551272,1.4303762,0.5861698,8.258578,1.4049872,0.80416507,1.9520719,1.3563596,1.221692
7.289564,1.542942,2.0400777,11.03916,1.5771232,1.9968851,7.7395153,1.5470438,2.0348947,1.4196973,1.4894328,2.1076944
6.8465834,1.2812469,1.2041359,10.592446,1.299118,1.0289406,7.2960873,1.2833915,1.1831125,0.98256046,1.2532703,1.4783986
7.2352552,1.371002,2.2474082,10.985037,1.3484029,2.2809544,7.6852293,1.3682901,2.2514338,1.3650969,1.40638,2.194893
7.5170918,1.3529559,1.9504248,11.232166,1.8479503,1.8251356,7.9629006,1.4123553,1.9353901,1.7012653,0.5780587,2.1465611
7.6771455,1.3162762,1.827769,11.398862,1.7361752,2.014895,8.123752,1.3666642,1.8502243,1.8509235,0.6589385,1.5348296
7.1092987,1.4159031,2.322044,10.858799,1.3869218,2.3759577,7.5592384,1.4124253,2.3285136,1.2395806,1.4612724,2.2376437
7.3871183,1.6904486,2.0261304,11.105647,1.8885425,1.5836316,7.8333416,1.7142199,1.9730304,1.5658859,1.3803391,2.7188473
8.086685,1.3646151,1.6170361,11.820871,1.0257975,1.557419,8.534787,1.323957,1.609882,2.2409406,1.8950226,1.7103648
7.7134137,1.5417538,0.91519415,11.437226,1.4935725,0.47542346,8.160271,1.535972,0.8624217,1.8839091,1.61718,1.6036404
7.598188,1.4614642,0.98504645,11.341761,1.6023868,0.816812,8.047417,1.4783748,0.9648583,1.7377492,1.2408545,1.2484119
7.0763035,1.2088534,1.2358674,10.826134,1.206427,1.2714621,7.526283,1.2085623,1.2401388,1.2060691,1.212652,1.1801453
6.873305,2.0520117,1.5465668,10.610876,2.223359,1.7989583,7.3218136,2.0725734,1.5768538,1.0222616,1.7837731,1.1514564
8.12766,1.6674025,2.127081,11.83968,1.9371043,2.5860708,8.573102,1.6997668,2.1821597,2.3166168,1.2451934,1.408548
7.303114,1.2255169,1.2569292,11.041436,1.4462757,1.0601708,7.751713,1.252008,1.2333181,1.4508953,0.8799265,1.5649477
7.112512,1.2500373,0.7865261,10.854995,1.1252514,0.9883958,7.56161,1.235063,0.8107504,1.2537804,1.4453853,0.47050577
7.8187666,1.2347398,1.4870249,11.56853,1.2764901,1.4924406,8.268738,1.2397498,1.4876748,1.9486363,1.169381,1.4785467
7.6359506,1.8496199,0.8424715,11.381924,2.0118449,0.7802677,8.085467,1.8690869,0.835007,1.7717545,1.5956619,0.93984944
7.4145746,1.4314551,1.526944,11.157437,1.5670999,1.3396406,7.8637185,1.4477326,1.5044676,1.5552487,1.2191079,1.8201613
6.770369,1.2278546,1.2089809,10.505356,1.4914888,1.0019333,7.2185674,1.2594907,1.1841352,0.9233714,0.8151442,1.5331072
7.9866767,1.5032991,2.0251427,11.711671,1.5040337,1.5928038,8.433676,1.5033872,1.973262,2.1553223,1.5021491,2.7019546
7.2510858,1.2864205,1.7359575,10.961198,1.6799213,2.1137512,7.696299,1.3336406,1.7812927,1.4430295,0.6704081,1.1445341
6.85351,1.7077425,2.3628876,10.603294,1.7388386,2.3373349,7.303484,1.711474,2.359821,0.98334813,1.6590624,2.4028893
7.366205,1.902029,1.7787224,11.098381,1.9656501,2.1383228,7.8140664,1.9096636,1.8218745,1.5236076,1.8024325,1.2157799
6.8732204,1.7220372,0.6221634,10.620047,1.853618,0.54167366,7.3228397,1.737827,0.61250466,1.0076885,1.5160519,0.74816734
8.321671,1.631555,1.6990728,12.068464,1.6008906,1.5471096,8.771286,1.6278752,1.6808373,2.456189,1.6795588,1.9369661
7.5327306,1.7045009,1.6741465,11.281832,1.7249166,1.5946133,7.9826226,1.7069508,1.6646025,1.6636381,1.6725407,1.7986531
7.620921,1.8717077,1.3638295,11.370915,1.8676394,1.3590103,8.070921,1.8712195,1.3632512,1.7504294,1.8780764,1.3713737
7.1734653,1.8556503,1.4849622,10.922235,1.8584461,1.5809947,7.6233172,1.8559859,1.4964862,1.304892,1.8512737,1.3346267
7.4439154,1.9753307,2.3406885,11.162043,2.3817518,2.0707827,7.890091,2.0241013,2.3082998,1.6233107,1.3390919,2.7632172
6.8218217,1.2372214,0.92631483,10.538265,1.628775,0.61449534,7.267795,1.2842078,0.8888965,1.0038527,0.62425715,1.4144578
7.317092,1.7794155,1.633312,11.062686,1.9164625,1.7526736,7.7665634,1.7958611,1.6476355,1.4534903,1.5648729,1.4464554
7.964751,1.437249,2.1352022,11.702141,1.1859899,2.3120785,8.413238,1.4070978,2.1564271,2.1139915,1.8305868,1.8583081
7.355787,1.3079678,1.3214399,11.083455,1.1354848,0.95098317,7.8031073,1.2872698,1.276985,1.5202464,1.5779841,1.9013776
7.171873,1.2362477,0.9784518,10.891889,1.5916886,1.2909337,7.6182747,1.2789005,1.0159496,1.3483125,0.67981666,0.4892718
7.910888,1.1626872,2.133029,11.660143,1.1400037,2.0617979,8.360799,1.1599652,2.1244812,2.0415547,1.1981974,2.2445388
7.6971087,1.7497846,2.2713182,11.430679,1.7542858,1.9207063,8.145137,1.7503247,2.2292447,1.852328,1.7427381,2.8201897
8.095176,1.7862535,1.9530464,11.838915,1.9165753,2.1260526,8.544424,1.801892,1.9738072,2.2344763,1.5822388,1.6822112
6.849948,1.3859457,2.0868258,10.57682,1.104855,1.7803806,7.2971725,1.3522147,2.0500524,1.015653,1.8259838,2.5665555
7.787127,1.3369054,1.6332866,11.535024,1.3993661,1.5243236,8.236875,1.3444006,1.620211,1.9199207,1.239125,1.8038644
8.0515585,1.3607217,1.3647263,11.795501,1.2712405,1.1713728,8.500832,1.349984,1.3415239,2.1905406,1.5008018,1.6674148
8.280709,2.0442815,1.0752258,11.998236,2.2084615,1.5394949,8.726812,2.0639832,1.1309382,2.4610465,1.7872632,0.34842813
7.2251806,1.3338199,0.6399981,10.974346,1.3228198,0.7183565,7.6750803,1.3324999,0.64940107,1.3559877,1.3510402,0.51733065
8.214067,1.4940016,1.1038773,11.957012,1.6381474,1.2830187,8.663221,1.511299,1.1253742,2.3546135,1.2683461,0.8234373
7.2264585,1.5811238,0.8865586,10.950277,1.7675256,0.4854009,7.673317,1.603492,0.8384196,1.3969443,1.2893181,1.5145575
8.0054455,1.9041896,1.9349649,11.753775,1.9779581,2.0191338,8.455245,1.9130418,1.9450651,2.1375604,1.7887075,1.8032013
7.9589553,1.2886032,1.3651998,11.708589,1.236313,1.3696871,8.408912,1.2823284,1.3657383,2.0890303,1.3704617,1.358175
7.9585414,1.7050071,1.6777056,11.676142,1.8633206,2.1434107,8.404654,1.7240047,1.7335902,2.1387613,1.4571724,0.94865966
6.9639707,1.6257759,1.5609387,10.713903,1.6377422,1.5799236,7.4139624,1.6272118,1.5632169,1.0935757,1.607043,1.5312185
7.64476,1.6574686,2.2912068,11.389223,1.5135082,2.4353268,8.094096,1.6401933,2.3085012,1.7829279,1.8828337,2.0655916
7.867727,1.4771127,1.3163768,11.581705,1.6047763,1.8189366,8.313404,1.4924324,1.376684,2.0536172,1.2772597,0.52963626
7.1963773,1.5692905,0.73522794,10.946371,1.5752033,0.7314341,7.6463766,1.57,0.7347727,1.3258876,1.5600342,0.74116707
6.8763566,1.655143,0.76303124,10.624027,1.6259598,0.63412386,7.326077,1.651641,0.74756235,1.0095041,1.7008282,0.9648314
7.3035603,1.4220291,2.033399,11.053029,1.3968114,2.0912583,7.7534966,1.419003,2.0403423,1.433892,1.4615067,1.9428227
7.440186,1.4149886,1.9695588,11.153202,1.9173778,1.8158695,7.885748,1.4752753,1.9511161,1.627584,0.6285152,2.2101545
